-0.1064633468,-0.0837935135,-0.0915675276,-0.0616526499,-0.0504148235,-0.0619514481,-0.002092632,0.065649592,0.1006530784,0.0523979942,0.0746930144,0.0217146819,-0.0128364258,0.0277888848,0.0395980226,0.0187226473,0.0329648426,0.0482842821,-0.0337407905,-0.0645682122,-0.0408499934,-0.0506072362,-0.0093956775,0.0004709058,-0.0399208024,-0.0897532673,-0.0903422528,-0.0406967858,-0.0208208745,0.0162851198
-0.0340026342,0.0142583863,0.0167374152,0.0551410675,0.1124583881,0.1202227079,0.0832217521,0.0806304891,0.0419520268,0.0133825253,-0.0261646809,-0.0719179608,-0.117040293,-0.0556021141,0.0572257006,0.0717443246,0.0844836761,0.1559231175,0.0942147917,0.0355523975,-0.0704758989,-0.1032854398,-0.0539534637,-0.0134059578,-0.0359646129,-0.0757726642,-0.0585461439,0.008163386,0.0105476227,0.0770951562
0.0021698197,0.0303468751,0.0200602901,0.0173345916,0.0325318055,0.0404392477,0.0528856396,0.0193509352,-0.005093254,0.0062186789,-0.0105760125,-0.0345170936,-0.0619755818,-0.0682860198,-0.0575796314,-0.070858567,-0.0673347818,0.0343105975,0.0192384098,0.0456015952,0.005367917,-0.0157997961,-0.0297955386,-0.0373804195,0.0150498744,0.028789186,0.0055632551,0.0380513609,0.0467557474,0.0850726012
0.0812740188,0.0958573341,0.0344519351,-0.0164301577,0.0026482714,0.0125547618,-0.0229553987,-0.0039660672,-0.0117063228,-0.047400791,-0.0701897462,-0.0430992479,-0.016221044,0.0223805146,0.0072065215,0.0079713748,-0.0104312798,-0.0243249176,0.0196342973,0.0681044282,0.056848371,0.021324894,0.0693673122,0.0462633011,0.0331545393,0.0616462246,0.059074207,0.0849181409,0.0447729881,-0.0192978536
0.0360059396,0.0194951762,-0.0364439144,-0.0849989291,-0.0309629563,-0.0106527253,-0.0622153862,-0.0568269107,-0.035826616,-0.1016981193,-0.1334069399,-0.1169326439,-0.0640609687,-0.0080540142,-0.01540049,-0.0169122138,-0.0107641224,0.0057766683,0.0680703697,0.0519298494,-0.0007704014,-0.0269836689,0.0082856499,0.0367386956,0.0243248603,0.0407731404,0.0591992287,0.0584230115,-0.0115891484,-0.0628113731
0.0422624859,0.0146533481,-0.0636321098,-0.0629049172,-0.0086964981,-0.0480777482,-0.1052395682,-0.1057419858,-0.0389718423,-0.063618375,-0.1292162863,-0.1519473864,-0.1092125743,-0.0771201376,-0.0518081914,-0.0365551306,-0.0374905073,-0.028874798,-0.0385005776,-0.0783549168,-0.0867758364,-0.0261751937,-0.0114212355,-0.0037991409,-0.0257032944,-0.0438300339,-0.0278599285,-0.0322062879,-0.0312914088,-0.0118295314
-0.010776767,-0.0281585859,-0.0581769733,-0.0145508687,-0.0052895608,-0.0508426423,-0.0855739458,-0.0777279389,-0.0535607054,-0.0926214331,-0.151139289,-0.1211690928,-0.079966098,-0.0023031281,0.030886324,0.0128300593,0.0049965629,-0.0294514799,-0.0543105241,-0.0390385651,-0.0223296622,-0.018831846,-0.0048374964,-0.0090345291,-0.0707722433,-0.0845019496,-0.1277937791,-0.0799010678,-0.0634728322,-0.0411629934
-0.006498952,0.0109374418,0.0222981867,-0.0298552929,0.0159782478,0.0306516576,-0.0307996405,-0.029503014,-0.0252118027,-0.0661133905,-0.0654769032,-0.0411442096,0.0021859851,0.0300054279,0.0529540799,0.0293734447,0.0467941676,0.0553335527,0.0204733736,0.0204898403,0.0606189096,0.0326800099,-0.0006546812,-0.0252269628,-0.0602011914,-0.0404094093,-0.0588199776,-0.0033450243,-0.0214685663,-0.0464788469
0.0552428695,0.0638389438,0.0435944321,0.0200635838,0.0684384155,0.0383931495,-0.0109076093,0.0042482678,-0.0083475229,-0.0433186183,-0.0161815304,-0.0028399725,0.0301492169,0.0189876556,-0.0136004369,0.0278140541,0.0186134146,0.0233602564,0.017607744,-0.0212255509,0.021160633,0.0200545332,0.0345645353,-0.0101652339,0.0045147656,-0.0112924847,0.0135069279,0.0377480812,0.0255630433,0.0106764269
0.0087760069,0.0439450934,0.0329636876,0.0445448315,0.0452068439,0.0144097034,0.008257836,-0.0035294264,-0.025100686,-0.0262503351,-0.0236676914,-0.0077449387,-0.0259276219,-0.0667643921,0.0016311892,0.0128001054,0.0279991874,-0.0023549458,-0.0123518517,-0.0500513916,-0.0112651329,-0.0622848293,-0.071259316,-0.0796352159,-0.0523340654,-0.0279146954,-0.0413236683,-0.0200369912,0.0041447805,0.0097799229
