-0.1314249934,-0.1303333491,-0.1094155914,-0.034068266,-0.0421220192,-0.024899789,-0.003870392,-0.0118830288,-0.0194188041,-0.0419765394,-0.0280045261,-0.0359913228,-0.0031450768,0.0012968224,-0.0168902791,-0.0314665518,-0.0660015554,-0.0783792662,-0.0116565069,-0.0561620016,-0.0867551828,-0.0372470604,-0.0046814522,0.049059449,0.1155249076,0.1605894444,0.1006553343,0.0447989989,0.0630809463,0.0678510562
-0.0303639532,0.0451399036,0.0601948427,0.0609794845,0.0416108857,0.0329831799,0.024715114,0.0332303352,0.019442281,-0.0136391571,0.0112845903,0.0173114138,0.0443919163,0.098131212,0.1117802476,0.1136716874,0.0570169193,0.0311240029,0.0242756538,-0.0584195039,-0.0644462582,-0.0662155533,-0.0161739697,0.0445083097,0.0854387596,0.1378895946,0.1057975249,0.0402566215,0.035783937,0.0328502172
0.0765350056,0.0694222848,0.0547334022,0.0664144229,0.0694916869,0.0384666602,0.0181027796,0.0172551015,0.0018845723,-0.0056948204,0.0060703429,0.0015445376,0.0333641542,0.0801385642,0.1113909168,0.1050058436,0.0256829193,0.0235376304,-0.0246156424,-0.0733643767,-0.0786229516,-0.0974347085,-0.0428479453,0.0090454284,0.0125862359,0.0633893155,0.0675544897,-0.0007351385,0.0464540333,0.077882991
0.0794747961,0.0464434476,0.0080936902,0.0347384999,0.0382996224,0.0216752823,-0.0114934849,-0.0271070712,-0.0473471404,-0.0441255706,-0.0404604816,-0.0309177041,-0.0069967475,0.0182625408,0.0276708059,0.0256684775,-0.0207804159,-0.0103282837,0.0114607914,0.0003726279,0.0045462168,-0.0333291553,-0.0248258576,-0.0180700739,0.0007041025,0.0276733477,0.0408196736,-0.0075748886,0.0110948914,0.055455468
0.0713813707,0.0345731882,-0.0157723743,0.0015748464,0.0125396618,-0.004560697,-0.0374268444,-0.0377460119,-0.0669365645,-0.0863512005,-0.043857053,-0.0603577386,-0.050035094,-0.030562091,-0.0101180942,0.0108895031,-0.0003836743,-0.0067521748,0.0221830442,0.0344489128,0.0210459835,-0.0372930167,-0.0309080835,-0.0113993409,0.018189359,0.025405451,0.0113083048,-0.0034419135,-0.0252751487,-0.013785501
0.0116373972,-0.0150039643,-0.0424682735,-0.030395964,-0.0414021025,-0.0443294566,-0.0703975373,-0.0426921735,-0.0485022692,-0.0849850539,-0.0484589834,-0.070442444,-0.0379114077,-0.0190858156,-0.0117928046,0.0251134012,-0.005633217,-0.0031384372,0.0387937649,0.0152659716,0.0192033932,-0.0028665133,-0.0097803057,-0.0157906415,0.0135591512,-0.0036223401,0.0019875779,-0.0019376825,-0.0210101506,-0.0326698988
-0.0137586851,-0.065025257,-0.0467837603,-0.0086248278,0.0029498385,-0.0166174278,-0.0580242429,-0.0496513853,-0.0510064878,-0.0935912646,-0.0891444783,-0.0959071261,-0.0375796449,-0.0403961197,-0.0409242359,-0.023368908,-0.0318738604,-0.010150856,0.0400251377,-0.0076701315,-0.0073304281,-0.0112052058,-0.006898104,-0.0250195053,-0.0183061899,-0.0449791145,-0.0557018812,-0.036236906,-0.0101285387,-0.0144888016
-0.0363814122,-0.0874402368,-0.0682807533,0.0253608925,0.050693307,0.0222242842,-0.0576777947,-0.0671323639,-0.0759382216,-0.0664035266,-0.0373273987,-0.028123855,-0.0206701573,-0.0135020458,-0.0192422686,-0.031708814,-0.0447975424,0.0092137584,0.0347477686,0.0073307437,0.0130239148,0.0135440149,0.0120155193,-0.0203460635,0.0050965993,-0.0163560583,-0.0360466657,-0.0413794942,-0.0042109305,0.0160781383
-0.0375868432,-0.0361692097,-0.0146543812,0.0479269667,0.0528150681,0.0159416412,-0.0556808397,-0.0573462942,-0.066806696,-0.024998849,0.0356752836,0.0542017205,0.0533137048,0.0517498513,0.0827991902,0.0571600779,0.008013668,0.0025522063,0.0204420193,0.0130612553,0.0230896189,0.0192446234,0.0136373671,0.0051721459,0.0095187671,0.0080837545,0.0128525628,-0.0270122307,-0.0124518401,0.0073292063
0.004766352,0.0326680728,0.0430216542,0.0568852344,0.0135905996,-0.0165543237,-0.0757531969,-0.0798955071,-0.0698652997,-0.0331710097,0.0375725879,0.0561178024,0.0517687207,0.0308780756,0.070576354,0.0602020424,0.038967765,0.0330687715,0.0362967855,0.023130152,0.0327340797,-0.0015181224,0.0113146592,0.0336193549,0.0380836072,0.03353364,0.0304824346,0.0287173436,-0.0218895148,-0.0261309761
0.0376534431,0.0646784478,0.0496191305,0.0317010302,-0.0216819522,-0.0499348982,-0.0968616709,-0.0857885802,-0.0609971051,0.0063821744,0.0566023561,0.0498173822,0.0392623644,-0.0126963596,0.0139850536,0.0521872233,0.0264399222,0.0515397018,0.0590324981,0.0449936419,0.0127286969,0.0139296925,-0.0234476248,-0.0107701095,-0.0190008463,-0.0138593669,-0.0164019597,-0.001701022,0.003651157,-0.002780106
0.0590553902,0.0728239494,0.0219307184,0.0028084655,-0.0442081237,-0.063553546,-0.0776736236,-0.0867123856,-0.0553804277,-0.0471798884,-0.0208116932,-0.0375464067,-0.0006694604,-0.043084515,-0.0360936998,-0.0078887709,-0.0271775859,-0.0214345323,-0.0145376566,0.0070354752,-0.0071749778,0.0070905963,-0.0112944224,-0.0273944308,-0.0383305392,0.0074386608,0.0055258258,-0.0114736677,-0.0581741408,0.0032443158
0.1011434201,0.0785470539,0.0250498027,-0.0051893512,-0.0565447188,-0.0286878026,-0.0764378224,-0.0968101035,-0.0624475463,-0.0690516787,-0.0881013591,-0.0420788044,0.0275039638,-0.0116374365,-0.0496930501,-0.0215475902,-0.0342922151,-0.0661603876,-0.0670384721,-0.1227222037,-0.1244630614,-0.0486908137,-0.0641085243,-0.0992349045,-0.0396574279,0.0011172835,0.0515479418,0.0057333123,0.0115139962,-0.0094168542
0.0505634637,0.0282141054,-0.0301460918,-0.0752238103,-0.093845153,-0.0663128943,-0.1088956328,-0.0676709728,-0.0377065248,-0.0047151812,0.0516567718,0.0935423993,0.10538661,-0.0406011683,-0.0918062939,-0.0346128994,-0.0373027442,-0.049913136,0.0110248231,-0.0264538326,-0.1177397531,-0.0595406062,-0.0911885981,-0.1371826595,-0.1296911762,-0.0920903267,-0.0244681222,-0.087244044,0.0652737558,-0.0090122768
0.0039926485,0.0308486637,-0.0259093469,-0.0629525068,-0.0882252492,-0.0859707618,-0.034774809,0.078752214,0.0677890763,0.0862802189,0.0078318105,0.0479518395,0.1585295347,0.0006346259,-0.0608127482,-0.0084656986,-0.0176590191,-0.0496316897,-0.0511102263,-0.0627814023,-0.1016162222,-0.0438696795,0.0319987543,-0.0022774243,-0.0196937956,-0.1021288591,-0.0328179934,-0.0662954631,0.0213972502,0.0280972565
-0.059135088,0.0010844454,-0.0247161568,-0.0450136238,-0.0867011298,-0.0701742687,0.0569130876,0.1508831311,0.146107268,0.1416876044,-0.005784008,0.0281614862,0.1734994941,0.0210989326,-0.0031359495,0.0916593675,0.0308636069,-0.0268609702,-0.0459678292,-0.0764353647,-0.0158602052,0.0477499539,0.0850366478,0.0515617958,0.1320824144,0.0440320154,-0.0449299797,-0.0297318752,0.0934362993,0.0399860586
-0.0437586153,-0.006693761,-0.052458733,-0.0905804655,-0.1231225917,-0.0264576572,0.0521981121,0.0722370794,0.0886359924,0.1574203964,0.061237804,0.1463103276,0.0345887428,-0.0136025198,0.0565181662,0.0632497974,-0.014179384,0.0712919607,0.1546114743,0.0245763213,-0.0095938525,0.0887635741,0.0577333491,-0.0158378893,0.1073548637,0.0508408546,0.032296159,-0.0908014106,0.120826759,-0.0157751444
0.0004742823,-0.0018012726,-0.0389317301,-0.1028071441,-0.1008439452,0.0332968899,-0.0023159149,-0.0222998197,0.0448805396,0.1979016204,0.1183689999,0.1297889337,0.0632797813,-0.0278446881,-0.024912028,-0.0726749891,-0.1359299834,-0.0974877284,-0.0408037869,-0.137832912,-0.1111593298,0.0010505645,0.1430850732,0.1728880233,0.1197580893,0.0817287479,0.0400033456,0.0278194205,-0.0287528138,-0.129313723
-0.0095913836,-0.016550975,-0.0327810747,-0.0455446492,-0.0329880552,0.0162000566,-0.0299166349,0.0003309675,0.1023559694,0.1908414911,0.1545064356,0.1027903584,0.1391495818,0.0454454153,-0.0598048861,-0.105586089,-0.1267119793,-0.0835517305,-0.1420098109,-0.2492897438,-0.1842638996,-0.0222378078,0.1300349941,0.135024591,0.1484698843,0.1810856877,0.1172751481,0.0409053888,-0.0513953619,-0.1194027935
-0.0341037974,-0.0599918324,-0.0622658393,-0.0087853951,0.008874653,-0.0109893028,-0.0560729068,0.0066575984,0.0730652367,0.1163236934,0.1279700532,0.0559228069,0.0401145591,-0.0056469571,-0.0884315229,-0.0172982045,-0.0720365421,-0.0876627862,-0.0908380258,-0.136664062,-0.0480015477,-0.0116531951,-0.0062180677,-0.0052018372,0.0525626501,0.1257297528,0.068080928,0.02463926,0.0037314477,-0.047237705
-0.0340756308,-0.0574501764,-0.0205768748,0.0462441697,-0.0059483947,-0.0163002413,-0.070435279,-0.0402029146,-0.0034645446,0.0315191314,0.1008357909,0.0445807355,-0.0275612903,-0.0808817036,-0.1105042563,-0.0419778818,-0.0452742327,-0.0358609741,0.0101985623,0.023174575,0.0508503443,-0.023165186,0.0199722555,0.0294507945,0.0182544416,0.0008834914,-0.0360003314,-0.0390836336,-0.0524441537,-0.0543511615
